sdv_primary_key,media_type,has_media,text_len,timestamp_hour,timestamp_minute,asks_for_reply,deadline,has_direct_mention,is_greeting,opt_out,otp,payment,promotional,suspicious_link,is_forwarded,has_url,n_mentions,chat_type,is_group,recent_messages_count,group_muted_by_user,membership_role,membership_messages_read_30d,membership_messages_sent_30d,membership_replies_sent_30d,membership_notifications_dismissed_30d,group_member_count,group_admin_count,group_messages_30d,group_type,sender_is_business,sender_is_verified,sender_type,sender_messages_opened_30d,sender_messages_replied_30d,sender_messages_reported_30d,sender_notifications_dismissed_30d,user_messages_opened_30d,user_messages_replied_30d,user_messages_reported_30d,user_notifications_dismissed_30d,has_quiet_hours,is_in_quiet_hours,is_business,business_is_verified,business_account_age_days,business_domain_age_days,business_messages_sent_30d,business_user_reports_30d,business_category,domain_matches_official,purchase_history_count,rel_activity_count_180d,rel_messages_opened_30d,rel_messages_dismissed_30d,rel_messages_replied_30d,rel_allows_promotions,rel_opted_out,subscription,hist_message_opened,hist_message_replied,hist_message_reported,hist_muted_after_message,hist_notification_dismissed,similar_messages_count,priority,confidence,action,message_type,message_id
84,none,False,139,13,34,True,True,False,False,False,False,True,False,False,False,False,0,group,True,7,False,member,2,0,1,4,76,1,398,marketplace,False,False,group,50,20,3,24,64,14,2,28,True,False,False,False,0,0,0,0,none,False,0,0,0,0,0,none,False,none,15,11,6,5,5,5,-6,0.78,digest,personal,synthetic
85,none,False,215,11,39,False,True,False,False,False,False,False,False,False,False,False,0,group,True,19,False,member,2,0,1,7,109,1,530,none,False,True,group,31,18,3,33,88,17,1,16,True,False,False,False,0,0,0,0,none,False,0,0,0,0,0,none,False,none,11,3,5,1,1,5,0,0.78,notify,payment,synthetic
86,voice,True,14,11,33,False,False,False,False,False,True,False,False,False,True,True,0,business,False,2,False,none,0,0,0,0,0,0,0,none,True,False,business,52,16,0,0,83,5,0,36,True,True,True,False,786,697,1323,39,bank,False,7,7,8,4,2,0,False,old_retail_coupon_list,2,0,3,9,9,0,-15,0.75,digest,personal,synthetic
87,none,False,75,14,9,True,True,False,False,False,False,True,False,False,False,False,0,group,True,3,False,member,8,12,3,9,240,2,957,society,False,False,group,94,25,3,52,101,6,1,16,True,False,False,False,0,0,0,0,none,False,0,0,0,0,0,none,False,none,0,0,6,12,12,3,-10,0.77,digest,personal,synthetic
88,none,False,229,8,45,False,False,False,False,False,False,False,True,False,False,False,0,group,True,13,False,member,7,3,3,1,4,1,48,none,False,False,group,76,26,1,28,26,17,2,69,True,False,False,False,0,0,0,0,none,False,0,0,0,0,0,none,False,none,22,23,4,9,9,5,6,0.75,notify,event,synthetic
89,none,False,224,9,13,False,False,False,False,False,False,False,False,False,True,False,0,personal,False,20,False,none,0,0,0,0,0,0,0,none,False,False,personal,88,16,0,54,93,29,3,18,True,False,False,False,0,0,0,0,none,False,0,0,0,0,0,none,False,none,23,23,3,14,14,5,4,0.86,digest,personal,synthetic
90,none,False,207,19,33,False,False,False,False,False,True,True,False,False,False,False,0,group,True,9,False,member,2,0,1,0,0,0,1,none,False,False,group,22,13,1,2,33,10,3,75,True,False,False,False,0,0,0,0,none,False,0,0,0,0,0,none,False,none,14,15,8,4,4,5,-38,0.81,mute,forward,synthetic
91,none,False,201,15,53,True,False,False,False,False,True,True,False,False,False,False,0,business,False,0,False,none,0,0,0,0,0,0,0,none,True,False,business,60,4,0,18,106,40,1,20,True,True,True,False,56,37,230,52,ecommerce,False,0,0,1,0,1,none,False,none,4,6,9,4,4,5,-12,0.83,digest,personal,synthetic
92,none,False,229,19,34,False,False,False,False,False,False,False,False,False,True,False,0,group,True,6,True,admin,15,11,7,2,176,3,715,college_faculty,False,False,group,82,24,1,42,77,30,3,16,True,True,False,False,0,0,0,0,none,False,0,0,0,0,0,none,False,none,16,11,9,7,7,5,3,0.84,digest,personal,synthetic
93,none,False,229,11,48,True,False,False,False,False,False,False,False,False,False,False,0,group,True,0,True,admin,1,0,0,0,0,0,0,none,False,False,group,6,20,2,21,54,11,1,42,True,False,False,False,0,0,0,0,none,False,0,0,0,0,0,none,False,none,2,1,2,10,10,5,2,0.78,digest,personal,synthetic
94,none,False,214,13,43,False,True,False,False,True,False,False,False,False,False,False,0,business,False,13,False,none,0,0,0,0,0,0,0,none,True,False,business,45,24,3,44,36,16,4,48,True,False,True,False,1011,0,2,33,none,False,0,0,5,0,2,none,False,none,13,13,2,3,3,5,12,0.75,notify,event,synthetic
95,none,False,162,15,19,False,False,False,False,False,False,False,False,False,True,False,0,group,True,11,False,member,11,9,11,1,48,1,277,society,False,True,group,70,18,1,4,94,20,2,24,True,False,False,False,0,0,0,0,none,False,0,0,0,0,0,none,False,none,19,9,9,10,10,5,-11,0.78,digest,personal,synthetic
96,none,False,196,21,9,True,True,False,False,False,False,True,False,False,False,False,0,business,False,11,False,none,0,0,0,0,0,0,0,none,True,False,business,57,25,3,21,92,32,1,18,True,False,True,False,974,0,0,34,none,False,0,0,1,0,1,none,False,none,15,23,9,9,9,5,-18,0.77,notify,urgent,synthetic
97,none,False,200,9,49,False,False,False,False,False,False,False,False,False,False,False,0,business,False,14,False,none,0,0,0,0,0,0,0,none,True,False,business,78,25,2,16,112,37,1,19,True,False,True,False,420,0,0,5,none,False,0,0,4,0,2,none,False,none,22,22,0,1,1,5,-21,0.75,mute,forward,synthetic
98,image,True,117,11,55,False,False,False,False,False,True,False,False,False,False,False,0,business,False,19,False,none,0,0,0,0,0,0,0,none,True,False,business,18,10,1,12,36,6,3,31,True,False,True,False,1170,972,2398,50,healthcare,False,2,2,7,1,1,0,False,active_retail_membership,5,2,8,14,14,5,-16,0.79,digest,personal,synthetic
99,none,False,228,9,6,True,False,True,False,True,False,False,True,False,False,False,1,group,True,19,False,member,3,1,3,1,4,2,60,none,False,True,group,52,16,2,0,105,34,2,17,True,True,False,False,0,0,0,0,none,False,0,0,0,0,0,none,False,none,21,19,2,8,8,5,2,0.75,notify,urgent,synthetic
100,none,False,209,8,13,True,False,False,False,False,False,True,False,False,False,False,0,business,False,8,False,none,0,0,0,0,0,0,0,none,True,False,business,14,9,3,19,28,5,3,52,True,False,True,True,538,455,1185,46,retail,False,4,4,7,5,1,none,False,prescription_refill,9,3,1,17,17,5,5,0.77,digest,promotion,synthetic
101,image,True,109,18,22,False,False,False,False,False,False,False,False,False,False,False,0,group,True,2,False,admin,2,4,0,4,31,0,260,college_faculty,False,False,group,47,19,0,1,72,9,1,48,True,True,False,False,0,0,0,0,none,False,0,0,0,0,0,none,False,none,1,5,2,4,4,5,-7,0.79,notify,urgent,synthetic
102,none,False,217,8,20,False,False,False,False,False,False,False,True,False,False,False,0,group,True,0,False,member,1,0,0,0,0,0,0,none,False,False,group,10,7,0,3,87,29,1,19,True,False,False,False,0,0,0,0,none,False,0,0,0,0,0,none,False,none,1,7,2,5,5,5,-13,0.77,mute,spam,synthetic
103,none,False,197,22,2,True,True,False,False,False,False,True,False,False,False,True,0,business,False,1,False,none,0,0,0,0,0,0,0,none,True,True,business,0,3,1,0,27,14,4,71,True,False,True,True,4452,3484,5328,55,logistics,True,1,1,7,0,2,none,False,upcoming_clinic_appointment,13,6,8,2,2,5,-24,0.79,notify,business_update,synthetic
104,none,False,125,17,13,False,False,False,False,False,False,True,False,False,True,True,0,group,True,7,False,member,12,12,8,9,70,2,381,society,False,True,group,38,15,2,30,80,20,1,66,True,False,False,False,0,0,0,0,none,False,0,0,0,0,0,none,False,none,5,1,6,0,0,3,-15,0.76,digest,personal,synthetic
105,none,False,223,16,56,False,False,False,False,False,False,False,False,False,False,False,0,group,True,10,False,admin,23,17,9,5,199,3,780,sports,False,False,group,96,20,4,57,74,19,3,26,True,False,False,False,0,0,0,0,none,False,0,0,0,0,0,none,False,none,9,6,4,2,2,5,-5,0.75,notify,payment,synthetic
106,none,False,170,7,12,True,False,True,False,True,False,False,False,False,False,True,1,business,False,17,False,none,0,0,0,0,0,0,0,none,True,False,business,97,30,1,41,96,11,0,29,True,True,True,False,1048,0,0,2,none,False,0,0,0,0,0,none,True,none,19,18,6,16,16,5,0,0.8,digest,personal,synthetic
107,none,False,229,10,4,False,False,False,False,False,False,True,False,False,False,False,0,personal,False,1,False,none,0,0,0,0,0,0,0,none,False,False,personal,56,21,2,15,75,28,3,16,True,False,False,False,0,0,0,0,none,False,0,0,0,0,0,none,False,none,11,16,5,1,1,5,-19,0.76,notify,urgent,synthetic
108,none,False,219,15,46,False,False,False,False,False,False,True,True,False,False,False,0,group,True,11,False,admin,18,18,9,7,229,3,907,coworker,False,False,group,87,29,3,53,80,22,2,23,True,False,False,False,0,0,0,0,none,False,0,0,0,0,0,none,False,none,3,3,6,2,2,5,6,0.82,notify,event,synthetic
109,none,False,193,11,53,False,False,False,False,False,True,True,False,True,True,False,0,business,False,0,False,none,0,0,0,0,0,0,0,none,True,True,business,7,2,0,6,27,8,2,74,True,False,True,True,4291,3353,4697,52,ecommerce,False,4,4,7,3,2,none,False,loan_promotions_opted_out,0,0,7,1,1,5,-8,0.85,digest,event,synthetic
110,none,False,140,17,15,False,False,False,False,False,False,False,False,False,True,False,0,group,True,11,False,member,4,10,7,8,57,1,321,society,False,True,group,66,22,1,5,39,7,2,52,True,False,False,False,0,0,0,0,none,False,0,0,0,0,0,none,False,none,15,13,5,7,7,5,-14,0.75,digest,personal,synthetic
111,none,False,168,21,44,True,False,False,False,False,False,False,False,False,False,False,0,group,True,4,False,member,6,4,2,1,90,1,450,society,False,False,group,92,25,1,20,64,20,2,21,True,False,False,False,0,0,0,0,none,False,0,0,0,0,0,none,False,none,3,9,7,2,2,5,-12,0.75,digest,personal,synthetic
112,none,False,208,21,41,True,False,False,False,False,False,False,True,False,False,False,0,group,True,12,False,member,19,19,10,7,230,3,909,society,False,False,group,97,27,2,43,69,25,3,29,True,False,False,False,0,0,0,0,none,False,0,0,0,0,0,none,False,none,14,22,6,0,0,5,-13,0.8,digest,business_update,synthetic
113,none,False,161,11,44,True,False,False,False,False,False,True,False,False,False,False,0,group,True,0,False,member,1,0,0,0,1,0,28,none,False,False,group,4,15,2,6,72,20,0,42,True,False,False,False,0,0,0,0,none,False,0,0,0,0,0,none,False,none,6,4,3,1,1,5,-9,0.78,notify,business_update,synthetic
114,none,False,222,9,43,True,False,False,False,True,False,False,False,False,False,False,0,group,True,19,False,admin,12,15,11,5,25,2,175,society,False,False,group,63,18,2,9,34,11,0,75,True,False,False,False,0,0,0,0,none,False,0,0,0,0,0,none,False,none,21,18,9,17,17,5,4,0.76,digest,personal,synthetic
115,none,False,46,17,56,False,False,False,False,False,False,False,False,False,False,False,0,personal,False,15,False,none,0,0,0,0,0,0,0,none,False,False,personal,97,30,4,58,110,20,0,13,True,False,False,False,0,0,0,0,none,False,0,0,0,0,0,none,False,none,21,9,7,6,6,5,0,0.75,digest,personal,synthetic
116,none,False,156,16,12,False,True,False,False,False,False,False,False,False,False,False,0,group,True,0,True,admin,1,0,0,0,0,0,6,none,False,False,group,23,10,1,3,100,5,2,14,True,False,False,False,0,0,0,0,none,False,0,0,0,0,0,none,False,none,1,0,5,19,19,5,9,0.78,digest,personal,synthetic
117,none,False,203,9,20,True,False,False,False,False,True,True,False,False,False,True,0,business,False,14,False,none,0,0,0,0,0,0,0,none,True,False,business,96,30,4,55,107,25,1,14,True,False,True,False,4452,0,0,0,none,False,0,0,2,0,2,none,False,none,17,7,4,2,2,5,-12,0.75,digest,personal,synthetic
118,none,False,228,16,43,False,False,False,False,True,False,False,False,False,False,False,0,personal,False,0,False,none,0,0,0,0,0,0,0,none,False,False,personal,63,29,4,56,34,9,1,42,True,False,False,False,0,0,0,0,none,False,0,0,0,0,0,none,False,none,7,7,6,3,3,5,-3,0.79,notify,payment,synthetic
119,none,False,172,15,50,False,False,False,False,False,False,False,False,False,True,False,0,group,True,14,False,admin,15,16,10,5,21,2,175,none,False,False,group,57,27,2,9,111,38,0,20,True,False,False,False,0,0,0,0,none,False,0,0,0,0,0,none,False,none,16,21,5,12,12,5,2,0.75,mute,spam,synthetic
120,none,False,197,9,14,False,False,False,False,False,True,True,False,False,True,False,0,business,False,0,False,none,0,0,0,0,0,0,0,none,True,True,business,10,22,4,16,56,30,2,56,True,False,True,False,68,70,463,15,food_delivery,True,1,1,8,0,2,none,False,none,3,2,1,0,0,5,-30,0.79,digest,personal,synthetic
121,none,False,159,14,53,True,False,False,False,True,False,False,False,False,False,True,0,business,False,0,False,none,0,0,0,0,0,0,0,none,True,False,business,27,22,2,26,61,13,0,51,True,False,True,True,4,3,57,47,ecommerce_delivery,False,0,0,7,0,1,none,False,none,2,3,5,13,13,5,-8,0.75,digest,personal,synthetic
122,none,False,190,21,56,False,True,False,False,False,False,False,False,False,False,False,0,group,True,3,False,member,2,1,0,0,1,0,23,marketplace,False,False,group,65,12,2,10,63,15,0,34,True,True,False,False,0,0,0,0,none,False,0,0,0,0,0,none,False,none,9,11,4,2,2,5,8,0.86,digest,personal,synthetic
123,none,False,97,9,40,False,True,False,False,False,False,False,False,False,False,False,0,business,False,12,False,none,0,0,0,0,0,0,0,none,True,False,business,86,20,4,55,76,21,1,13,True,False,True,False,4304,0,0,0,none,False,0,0,5,0,1,none,False,none,18,19,6,3,3,5,3,0.77,notify,event,synthetic
124,none,False,209,16,30,False,False,False,False,False,False,False,False,False,False,True,0,group,True,2,False,admin,11,14,5,4,224,2,869,society,False,False,group,97,20,3,57,109,21,0,14,True,False,False,False,0,0,0,0,none,False,0,0,0,0,0,none,False,none,6,1,7,2,2,5,-25,0.75,digest,personal,synthetic
125,voice,True,147,21,54,False,False,False,False,False,False,False,False,False,False,False,0,group,True,7,False,member,8,1,6,3,6,1,62,coworker,False,False,group,94,30,4,55,115,29,0,13,True,False,False,False,0,0,0,0,none,False,0,0,0,0,0,none,False,none,9,1,0,0,0,5,5,0.75,notify,payment,synthetic
126,image,True,161,22,56,False,False,False,False,False,False,False,False,False,False,False,0,group,True,7,False,member,1,0,0,0,0,0,0,none,False,False,group,59,17,4,39,62,3,1,42,True,False,False,False,0,0,0,0,none,False,0,0,0,0,0,none,False,none,3,1,1,10,10,5,-5,0.8,mute,scam,synthetic
127,none,False,84,11,27,True,False,False,False,False,False,False,False,False,False,False,0,group,True,1,False,member,2,1,2,4,56,1,323,marketplace,False,False,group,87,24,4,23,28,4,3,57,True,False,False,False,0,0,0,0,none,False,0,0,0,0,0,none,False,none,1,0,3,1,1,0,5,0.75,mute,promotion,synthetic
128,none,False,185,20,36,False,False,False,False,False,False,False,False,False,False,False,0,personal,False,16,False,none,0,0,0,0,0,0,0,none,False,False,personal,90,23,4,55,109,11,2,15,True,False,False,False,0,0,0,0,none,False,0,0,0,0,0,none,False,none,5,2,0,0,0,5,1,0.75,notify,payment,synthetic
129,none,False,66,13,27,False,False,False,False,False,False,False,False,False,True,False,0,group,True,0,False,admin,8,8,4,6,87,2,424,marketplace,False,False,group,87,30,3,58,70,12,2,33,True,False,False,False,0,0,0,0,none,False,0,0,0,0,0,none,False,none,0,0,2,2,2,0,-2,0.87,digest,personal,synthetic
130,none,False,212,8,46,False,False,False,False,False,False,False,False,False,True,True,0,group,True,19,False,admin,4,1,1,4,49,1,302,none,False,False,group,52,27,1,49,84,18,1,42,True,False,False,False,0,0,0,0,none,False,0,0,0,0,0,none,False,none,16,14,1,6,6,5,3,0.75,digest,personal,synthetic
131,none,False,196,14,27,False,True,False,False,False,False,True,False,False,False,False,0,personal,False,11,False,none,0,0,0,0,0,0,0,none,False,False,personal,96,26,3,42,112,21,1,13,True,False,False,False,0,0,0,0,none,False,0,0,0,0,0,none,False,none,15,12,2,3,3,5,6,0.75,digest,promotion,synthetic
132,none,False,177,12,44,False,False,False,False,False,False,False,False,True,False,False,0,personal,False,20,False,none,0,0,0,0,0,0,0,none,False,False,personal,97,31,3,58,69,8,0,46,True,False,False,False,0,0,0,0,none,False,0,0,0,0,0,none,False,none,22,20,8,16,16,5,-13,0.76,notify,urgent,synthetic
133,voice,True,72,11,56,False,False,False,False,False,False,False,False,False,False,False,0,group,True,0,False,member,7,13,2,9,222,2,883,dance_class,False,False,group,74,28,3,56,21,7,2,77,True,False,False,False,0,0,0,0,none,False,0,0,0,0,0,none,False,none,1,0,7,0,0,5,10,0.78,notify,event,synthetic
134,none,False,222,19,17,True,True,False,False,False,False,False,False,False,False,False,0,group,True,18,False,admin,3,3,2,0,0,1,1,marketplace,False,False,group,60,13,2,16,19,9,4,74,True,False,False,False,0,0,0,0,none,False,0,0,0,0,0,none,False,none,19,22,8,11,11,5,3,0.83,notify,event,synthetic
135,none,False,219,17,56,False,False,False,False,False,False,False,False,False,False,False,0,group,True,1,False,member,1,0,0,0,0,0,14,none,False,False,group,28,25,1,33,118,40,0,13,True,False,False,False,0,0,0,0,none,False,0,0,0,0,0,none,False,none,9,8,3,2,2,5,-5,0.8,mute,scam,synthetic
136,image,True,125,21,42,False,False,False,False,False,False,True,True,False,False,False,0,group,True,3,False,member,2,3,0,8,115,1,550,none,False,False,group,78,19,1,10,64,6,4,35,True,False,False,False,0,0,0,0,none,False,0,0,0,0,0,none,False,none,0,0,0,7,7,3,0,0.8,digest,personal,synthetic
137,none,False,176,17,38,False,False,False,False,False,False,True,False,False,False,False,0,group,True,19,False,member,6,11,5,9,222,2,880,none,False,False,group,90,18,0,53,113,39,2,15,True,False,False,False,0,0,0,0,none,False,0,0,0,0,0,none,False,none,19,21,1,1,1,5,-8,0.81,notify,payment,synthetic
138,none,False,136,20,38,False,False,False,False,False,True,True,False,False,True,False,0,group,True,3,False,admin,10,14,9,9,240,3,959,society,False,False,group,94,26,4,54,101,27,1,13,True,False,False,False,0,0,0,0,none,False,0,0,0,0,0,none,False,none,10,4,9,3,3,5,-19,0.88,mute,spam,synthetic
139,voice,True,40,21,54,False,False,False,False,False,True,False,True,False,False,False,0,group,True,19,False,admin,22,19,12,6,238,4,948,school_group,False,False,group,93,23,0,3,88,6,2,17,True,False,False,False,0,0,0,0,none,False,0,0,0,0,0,none,False,none,14,4,7,14,14,0,-10,0.75,notify,urgent,synthetic
140,voice,True,101,21,34,True,True,False,False,False,False,False,False,False,False,False,0,group,True,15,False,member,17,12,9,8,241,3,960,society,False,False,group,92,29,3,46,114,18,1,13,True,False,False,False,0,0,0,0,none,False,0,0,0,0,0,none,False,none,8,4,2,0,0,5,-3,0.76,mute,forward,synthetic
141,none,False,218,13,9,True,False,False,False,True,False,False,True,False,False,False,0,group,True,17,False,member,7,1,6,0,32,1,235,marketplace,False,True,group,21,15,2,17,55,17,3,37,True,False,False,False,0,0,0,0,none,False,0,0,0,0,0,none,False,none,15,19,8,8,8,5,1,0.76,digest,personal,synthetic
142,image,True,136,19,52,False,False,False,False,False,False,False,False,False,True,False,0,group,True,2,False,member,6,8,9,8,180,2,728,coworker,False,False,group,87,27,3,45,83,39,3,21,True,False,False,False,0,0,0,0,none,False,0,0,0,0,0,none,False,none,16,17,4,0,0,5,-12,0.78,digest,personal,synthetic
143,none,False,188,14,22,True,False,False,False,False,False,False,False,False,True,False,0,group,True,15,False,member,8,14,4,9,239,3,945,society,False,True,group,57,14,2,32,105,18,2,16,True,False,False,False,0,0,0,0,none,False,0,0,0,0,0,none,False,none,11,3,5,14,14,5,-15,0.77,notify,urgent,synthetic
144,none,False,102,12,47,False,False,False,False,False,False,False,False,False,True,False,0,group,True,4,False,member,2,0,1,1,11,0,97,none,False,False,group,53,7,1,20,90,9,0,18,True,False,False,False,0,0,0,0,none,False,0,0,0,0,0,none,False,none,2,0,2,10,10,5,-9,0.75,digest,personal,synthetic
145,none,False,221,22,9,False,False,False,False,False,True,False,False,False,False,False,0,personal,False,20,False,none,0,0,0,0,0,0,0,none,False,False,personal,97,25,4,58,95,14,2,21,True,False,False,False,0,0,0,0,none,False,0,0,0,0,0,none,False,none,18,16,7,16,16,5,-24,0.88,notify,urgent,synthetic
146,none,False,213,13,14,False,False,False,False,False,False,False,False,False,True,False,0,group,True,18,False,member,4,2,5,0,0,1,6,extended_family,False,False,group,96,22,2,15,60,28,1,46,True,False,False,False,0,0,0,0,none,False,0,0,0,0,0,none,False,none,23,23,9,10,10,5,-10,0.79,digest,business_update,synthetic
